4.254334415584414728e+02,1.687370129870129460e+02
4.254334415584414728e+02,3.067240259740259489e+02
6.861883116883116145e+02,1.149626623376622945e+02
6.851737012987011894e+02,2.691834415584415865e+02
2.630957792207791499e+02,1.423571428571428044e+02
3.128116883116881581e+02,1.504740259740259205e+02
2.610665584415582998e+02,3.483230519480520115e+02
2.630957792207791499e+02,4.000681818181818699e+02
3.138262987012985832e+02,3.533961038961039094e+02
3.138262987012985832e+02,4.010827922077921812e+02
6.456038961038959769e+02,4.386233766233766573e+02
6.425600649350649292e+02,5.573327922077922949e+02
