6.364724025974026063e+02,9.669967532467526894e+01
6.253116883116882718e+02,2.407743506493506231e+02
7.206850649350649292e+02,9.467045454545447569e+01
6.912613636363635123e+02,2.407743506493506231e+02
4.020974025974024926e+02,6.506769480519481021e+02
4.010827922077921244e+02,7.886639610389611335e+02
6.060340909090908781e+02,6.993782467532467990e+02
5.898003246753246458e+02,8.434529220779221532e+02
