3.615129870129869119e+02,4.619594155844156376e+02
3.523814935064934275e+02,5.766103896103896886e+02
5.877711038961037957e+02,4.335503246753246458e+02
5.958879870129869687e+02,5.644350649350649292e+02
2.093214285714284415e+02,4.254334415584415865e+02
2.580227272727271384e+02,4.335503246753246458e+02
1.910584415584414728e+02,6.080633116883117282e+02
1.849707792207791499e+02,6.638668831168831730e+02
2.448327922077920675e+02,6.111071428571428896e+02
2.346866883116881581e+02,6.638668831168831730e+02
5.695081168831168270e+02,7.237288961038962043e+02
5.735665584415582998e+02,8.627305194805196606e+02
