4.102142857142856087e+02,6.537207792207792636e+02
4.112288961038960338e+02,9.108035714285715585e+02
6.222678571428571104e+02,6.527061688311688386e+02
6.202386363636362603e+02,9.108327922077921812e+02
2.164237012987011894e+02,6.527061688311688386e+02
2.164237012987011894e+02,9.108035714285715585e+02
2.823733766233765436e+02,6.527061688311688386e+02
2.823733766233765436e+02,9.108035714285715585e+02
